TagNo,Distance,Temperature,RealTemp,RSSI,FREQ,H_RSSI,H_FREQ,ID,Data,Detect
4,110,21,20.5,0,0,0,0,,4405000000,0
4,120,21,20.5,0,0,0,0,,4405000000,0
4,120,21,20.5,0,0,0,0,,4405000000,0
4,120,21,20.5,0,0,0,0,,4405000000,0
4,120,21,20.5,0,0,0,0,,4405000000,0
4,120,21,20.5,0,0,0,0,,4405000000,0
4,130,21,20.5,0,0,0,0,,4405000000,0
4,130,21,20.5,0,0,0,0,,4405000000,0
4,130,21,20.5,0,0,0,0,,4405000000,0
4,130,21,20.5,0,0,0,0,,4405000000,0
4,130,21,20.5,0,0,0,0,,4405000000,0
4,140,21,20.5,0,0,0,0,,4405000000,0
4,140,21,20.5,0,0,0,0,,4405000000,0
4,140,21,20.5,0,0,0,0,,4405000000,0
4,140,21,20.5,0,0,0,0,,4405000000,0
4,140,21,20.5,0,0,0,0,,4405000000,0
4,150,21,20.5,0,0,0,0,,4405000000,0
4,150,21,20.5,0,0,0,0,,4405000000,0
4,150,21,20.5,0,0,0,0,,4405000000,0
4,150,21,20.5,0,0,0,0,,4405000000,0
4,150,21,20.5,0,0,0,0,,4405000000,0
4,160,21,20.5,0,0,0,0,,4405000000,0
4,160,21,20.5,0,0,0,0,,4405000000,0
4,160,21,20.5,0,0,0,0,,4405000000,0
4,160,21,20.5,0,0,0,0,,4405000000,0
4,160,21,20.5,0,0,0,0,,4405000000,0
4,170,21,20.5,0,0,0,0,,4405000000,0
4,170,21,20.5,0,0,0,0,,4405000000,0
4,170,21,20.5,0,0,0,0,,4405000000,0
4,170,21,20.5,0,0,0,0,,4405000000,0
4,170,21,20.5,0,0,0,0,,4405000000,0
4,180,21,20.5,0,0,0,0,,4405000000,0
4,180,21,20.5,0,0,0,0,,4405000000,0
4,180,21,20.5,0,0,0,0,,4405000000,0
4,180,21,20.5,0,0,0,0,,4405000000,0
4,180,21,20.5,0,0,0,0,,4405000000,0
4,190,21,20.5,0,0,0,0,,4405000000,0
4,190,21,20.5,0,0,0,0,,4405000000,0
4,190,21,20.5,0,0,0,0,,4405000000,0
4,190,21,20.5,0,0,0,0,,4405000000,0
4,190,21,20.5,0,0,0,0,,4405000000,0
4,200,21,20.5,0,0,0,0,,4405000000,0
4,200,21,20.5,0,0,0,0,,4405000000,0
4,200,21,20.5,0,0,0,0,,4405000000,0
4,200,21,20.5,0,0,0,0,,4405000000,0
4,200,21,20.5,0,0,0,0,,4405000000,0
4,10,21,20.3,202,16529165,ca,fc370d,e20051397201015618904e5d,441601cafc370d0e3000e20051397201015618904e5d,1
4,10,21,20.3,204,11287565,cc,ac3c0d,e20051397201015618904e5d,441601ccac3c0d0e3000e20051397201015618904e5d,1
4,10,21,20.3,202,5519885,ca,543a0d,e20051397201015618904e5d,441601ca543a0d0e3000e20051397201015618904e5d,1
4,10,21,20.3,202,10761485,ca,a4350d,e20051397201015618904e5d,441601caa4350d0e3000e20051397201015618904e5d,1
4,10,21,20.3,204,16529165,cc,fc370d,e20051397201015618904e5d,441601ccfc370d0e3000e20051397201015618904e5d,1
4,20,21,20.3,0,0,0,0,,4405000000,0
4,20,21,20.3,0,0,0,0,,4405000000,0
4,20,21,20.3,0,0,0,0,,4405000000,0
4,20,21,20.3,184,16529165,b8,fc370d,e20051397201015618904e5d,441601b8fc370d0e3000e20051397201015618904e5d,1
4,20,21,20.3,0,0,0,0,,4405000000,0
4,30,21,20.3,0,0,0,0,,4405000000,0
4,30,21,20.3,185,10761485,b9,a4350d,e20051397201015618904e5d,441601b9a4350d0e3000e20051397201015618904e5d,1
4,30,21,20.3,189,16529165,bd,fc370d,e20051397201015618904e5d,441601bdfc370d0e3000e20051397201015618904e5d,1
4,30,21,20.3,188,11287565,bc,ac3c0d,e20051397201015618904e5d,441601bcac3c0d0e3000e20051397201015618904e5d,1
4,30,21,20.3,172,5519885,ac,543a0d,e20051397201015618904e5d,441601ac543a0d0e3000e20051397201015618904e5d,1
4,40,21,20.3,81,10761485,51,a4350d,e20051397201015618904e5d,44160151a4350d0e3000e20051397201015618904e5d,1
4,40,21,20.3,0,0,0,0,,4405000000,0
4,40,21,20.3,0,0,0,0,,4405000000,0
4,40,21,20.3,0,0,0,0,,4405000000,0
4,40,21,20.3,0,0,0,0,,4405000000,0
4,50,21,20.3,121,16529165,79,fc370d,e20051397201015618904e5d,44160179fc370d0e3000e20051397201015618904e5d,1
4,50,21,20.3,155,11287565,9b,ac3c0d,e20051397201015618904e5d,4416019bac3c0d0e3000e20051397201015618904e5d,1
4,50,21,20.3,0,0,0,0,,4405000000,0
4,50,21,20.3,154,10761485,9a,a4350d,e20051397201015618904e5d,4416019aa4350d0e3000e20051397201015618904e5d,1
4,50,21,20.3,0,0,0,0,,4405000000,0
4,60,21,20.3,0,0,0,0,,4405000000,0
4,60,21,20.3,0,0,0,0,,4405000000,0
4,60,21,20.3,0,0,0,0,,4405000000,0
4,60,21,20.3,0,0,0,0,,4405000000,0
4,60,21,20.3,0,0,0,0,,4405000000,0
4,70,21,20.3,0,0,0,0,,4405000000,0
4,70,21,20.3,0,0,0,0,,4405000000,0
4,70,21,20.3,121,16529165,79,fc370d,e20051397201015618904e5d,44160179fc370d0e3000e20051397201015618904e5d,1
4,70,21,20.3,118,11287565,76,ac3c0d,e20051397201015618904e5d,44160176ac3c0d0e3000e20051397201015618904e5d,1
4,70,21,20.3,0,0,0,0,,4405000000,0
4,80,21,20.3,104,10761485,68,a4350d,e20051397201015618904e5d,44160168a4350d0e3000e20051397201015618904e5d,1
4,80,21,20.3,0,0,0,0,,4405000000,0
4,80,21,20.3,0,0,0,0,,4405000000,0
4,80,21,20.3,0,0,0,0,,4405000000,0
4,80,21,20.3,0,0,0,0,,4405000000,0
4,90,21,20.3,0,0,0,0,,4405000000,0
4,90,21,20.3,0,0,0,0,,4405000000,0
4,90,21,20.3,0,0,0,0,,4405000000,0
4,90,21,20.3,0,0,0,0,,4405000000,0
4,90,21,20.3,0,0,0,0,,4405000000,0
4,100,21,20.3,0,0,0,0,,4405000000,0
4,100,21,20.3,0,0,0,0,,4405000000,0
4,100,21,20.3,0,0,0,0,,4405000000,0
4,100,21,20.3,0,0,0,0,,4405000000,0
4,100,21,20.3,0,0,0,0,,4405000000,0
4,110,21,20.3,0,0,0,0,,4405000000,0
4,110,21,20.3,0,0,0,0,,4405000000,0
4,110,21,20.3,0,0,0,0,,4405000000,0
4,110,21,20.3,0,0,0,0,,4405000000,0
4,110,21,20.3,0,0,0,0,,4405000000,0
4,120,21,20.3,0,0,0,0,,4405000000,0
4,120,21,20.3,0,0,0,0,,4405000000,0
4,120,21,20.3,0,0,0,0,,4405000000,0
4,120,21,20.3,0,0,0,0,,4405000000,0
4,120,21,20.3,0,0,0,0,,4405000000,0
4,130,21,20.3,0,0,0,0,,4405000000,0
4,130,21,20.3,0,0,0,0,,4405000000,0
4,130,21,20.3,0,0,0,0,,4405000000,0
4,130,21,20.3,0,0,0,0,,4405000000,0
4,130,21,20.3,0,0,0,0,,4405000000,0
4,140,21,20.3,0,0,0,0,,4405000000,0
4,140,21,20.3,0,0,0,0,,4405000000,0
4,140,21,20.3,0,0,0,0,,4405000000,0
4,140,21,20.3,0,0,0,0,,4405000000,0
4,140,21,20.3,0,0,0,0,,4405000000,0
4,150,21,20.3,0,0,0,0,,4405000000,0
4,150,21,20.3,0,0,0,0,,4405000000,0
4,150,21,20.3,0,0,0,0,,4405000000,0
4,150,21,20.3,0,0,0,0,,4405000000,0
4,150,21,20.3,0,0,0,0,,4405000000,0
4,160,21,20.3,0,0,0,0,,4405000000,0
4,160,21,20.3,0,0,0,0,,4405000000,0
4,160,21,20.3,0,0,0,0,,4405000000,0
4,160,21,20.3,0,0,0,0,,4405000000,0
4,160,21,20.3,0,0,0,0,,4405000000,0
4,170,21,20.3,0,0,0,0,,4405000000,0
4,170,21,20.3,0,0,0,0,,4405000000,0
4,170,21,20.3,0,0,0,0,,4405000000,0
4,170,21,20.3,0,0,0,0,,4405000000,0
4,170,21,20.3,0,0,0,0,,4405000000,0
4,180,21,20.3,0,0,0,0,,4405000000,0
4,180,21,20.3,0,0,0,0,,4405000000,0
4,180,21,20.3,0,0,0,0,,4405000000,0
4,180,21,20.3,0,0,0,0,,4405000000,0
4,180,21,20.3,0,0,0,0,,4405000000,0
4,190,21,20.3,0,0,0,0,,4405000000,0
4,190,21,20.3,0,0,0,0,,4405000000,0
4,190,21,20.3,0,0,0,0,,4405000000,0
4,190,21,20.3,0,0,0,0,,4405000000,0
4,190,21,20.3,0,0,0,0,,4405000000,0
4,200,21,20.3,0,0,0,0,,4405000000,0
4,200,21,20.3,0,0,0,0,,4405000000,0
4,200,21,20.3,0,0,0,0,,4405000000,0
4,200,21,20.3,0,0,0,0,,4405000000,0
4,200,21,20.3,0,0,0,0,,4405000000,0
5,10,33,33.3,222,16529165,de,fc370d,e20051397201015318904e69,441601defc370d0e3000e20051397201015318904e69,1
5,10,33,33.3,237,11287565,ed,ac3c0d,e20051397201015318904e69,441601edac3c0d0e3000e20051397201015318904e69,1
5,10,33,33.3,238,5519885,ee,543a0d,e20051397201015318904e69,441601ee543a0d0e3000e20051397201015318904e69,1
5,10,33,33.3,222,10761485,de,a4350d,e20051397201015318904e69,441601dea4350d0e3000e20051397201015318904e69,1
5,10,33,33.3,238,16529165,ee,fc370d,e20051397201015318904e69,441601eefc370d0e3000e20051397201015318904e69,1
5,20,33,33.3,232,11287565,e8,ac3c0d,e20051397201015318904e69,441601e8ac3c0d0e3000e20051397201015318904e69,1
5,20,33,33.3,234,5519885,ea,543a0d,e20051397201015318904e69,441601ea543a0d0e3000e20051397201015318904e69,1
5,20,33,33.3,218,10761485,da,a4350d,e20051397201015318904e69,441601daa4350d0e3000e20051397201015318904e69,1
5,20,33,33.3,235,16529165,eb,fc370d,e20051397201015318904e69,441601ebfc370d0e3000e20051397201015318904e69,1
5,20,33,33.3,234,11287565,ea,ac3c0d,e20051397201015318904e69,441601eaac3c0d0e3000e20051397201015318904e69,1
5,30,33,33.3,204,5519885,cc,543a0d,e20051397201015318904e69,441601cc543a0d0e3000e20051397201015318904e69,1
5,30,33,33.3,201,10761485,c9,a4350d,e20051397201015318904e69,441601c9a4350d0e3000e20051397201015318904e69,1
5,30,33,33.3,208,16529165,d0,fc370d,e20051397201015318904e69,441601d0fc370d0e3000e20051397201015318904e69,1
5,30,33,33.3,210,11287565,d2,ac3c0d,e20051397201015318904e69,441601d2ac3c0d0e3000e20051397201015318904e69,1
5,30,33,33.3,215,5519885,d7,543a0d,e20051397201015318904e69,441601d7543a0d0e3000e20051397201015318904e69,1
5,40,33,33.3,170,10761485,aa,a4350d,e20051397201015318904e69,441601aaa4350d0e3000e20051397201015318904e69,1
5,40,33,33.3,138,16529165,8a,fc370d,e20051397201015318904e69,4416018afc370d0e3000e20051397201015318904e69,1
5,40,33,33.3,154,11287565,9a,ac3c0d,e20051397201015318904e69,4416019aac3c0d0e3000e20051397201015318904e69,1
5,40,33,33.3,168,5519885,a8,543a0d,e20051397201015318904e69,441601a8543a0d0e3000e20051397201015318904e69,1
5,40,33,33.3,169,10761485,a9,a4350d,e20051397201015318904e69,441601a9a4350d0e3000e20051397201015318904e69,1
5,50,33,33.3,90,16529165,5a,fc370d,e20051397201015318904e69,4416015afc370d0e3000e20051397201015318904e69,1
5,50,33,33.3,122,11287565,7a,ac3c0d,e20051397201015318904e69,4416017aac3c0d0e3000e20051397201015318904e69,1
5,50,33,33.3,138,5519885,8a,543a0d,e20051397201015318904e69,4416018a543a0d0e3000e20051397201015318904e69,1
5,50,33,33.3,164,10761485,a4,a4350d,e20051397201015318904e69,441601a4a4350d0e3000e20051397201015318904e69,1
5,50,33,33.3,138,16529165,8a,fc370d,e20051397201015318904e69,4416018afc370d0e3000e20051397201015318904e69,1
5,60,33,33.3,42,11287565,2a,ac3c0d,e20051397201015318904e69,4416012aac3c0d0e3000e20051397201015318904e69,1
5,60,33,33.3,73,5519885,49,543a0d,e20051397201015318904e69,44160149543a0d0e3000e20051397201015318904e69,1
5,60,33,33.3,105,10761485,69,a4350d,e20051397201015318904e69,44160169a4350d0e3000e20051397201015318904e69,1
5,60,33,33.3,89,16529165,59,fc370d,e20051397201015318904e69,44160159fc370d0e3000e20051397201015318904e69,1
5,60,33,33.3,25,11287565,19,ac3c0d,e20051397201015318904e69,44160119ac3c0d0e3000e20051397201015318904e69,1
5,70,33,33.3,57,5519885,39,543a0d,e20051397201015318904e69,44160139543a0d0e3000e20051397201015318904e69,1
5,70,33,33.3,8,10761485,08,a4350d,e20051397201015318904e69,44160108a4350d0e3000e20051397201015318904e69,1
5,70,33,33.3,89,16529165,59,fc370d,e20051397201015318904e69,44160159fc370d0e3000e20051397201015318904e69,1
5,70,33,33.3,89,11287565,59,ac3c0d,e20051397201015318904e69,44160159ac3c0d0e3000e20051397201015318904e69,1
5,70,33,33.3,57,5519885,39,543a0d,e20051397201015318904e69,44160139543a0d0e3000e20051397201015318904e69,1
5,80,33,33.3,104,10761485,68,a4350d,e20051397201015318904e69,44160168a4350d0e3000e20051397201015318904e69,1
5,80,33,33.3,105,16529165,69,fc370d,e20051397201015318904e69,44160169fc370d0e3000e20051397201015318904e69,1
5,80,33,33.3,104,11287565,68,ac3c0d,e20051397201015318904e69,44160168ac3c0d0e3000e20051397201015318904e69,1
5,80,33,33.3,89,5519885,59,543a0d,e20051397201015318904e69,44160159543a0d0e3000e20051397201015318904e69,1
5,80,33,33.3,73,10761485,49,a4350d,e20051397201015318904e69,44160149a4350d0e3000e20051397201015318904e69,1
5,90,33,33.3,118,16529165,76,fc370d,e20051397201015318904e69,44160176fc370d0e3000e20051397201015318904e69,1
5,90,33,33.3,102,11287565,66,ac3c0d,e20051397201015318904e69,44160166ac3c0d0e3000e20051397201015318904e69,1
5,90,33,33.3,103,5519885,67,543a0d,e20051397201015318904e69,44160167543a0d0e3000e20051397201015318904e69,1
5,90,33,33.3,0,0,0,0,,4405000000,0
5,90,33,33.3,103,16529165,67,fc370d,e20051397201015318904e69,44160167fc370d0e3000e20051397201015318904e69,1
5,100,33,33.3,38,11287565,26,ac3c0d,e20051397201015318904e69,44160126ac3c0d0e3000e20051397201015318904e69,1
5,100,33,33.3,112,5519885,70,543a0d,e20051397201015318904e69,44160170543a0d0e3000e20051397201015318904e69,1
5,100,33,33.3,115,10761485,73,a4350d,e20051397201015318904e69,44160173a4350d0e3000e20051397201015318904e69,1
5,100,33,33.3,100,16529165,64,fc370d,e20051397201015318904e69,44160164fc370d0e3000e20051397201015318904e69,1
5,100,33,33.3,115,11287565,73,ac3c0d,e20051397201015318904e69,44160173ac3c0d0e3000e20051397201015318904e69,1
5,110,33,33.3,96,5519885,60,543a0d,e20051397201015318904e69,44160160543a0d0e3000e20051397201015318904e69,1
5,110,33,33.3,96,10761485,60,a4350d,e20051397201015318904e69,44160160a4350d0e3000e20051397201015318904e69,1
5,110,33,33.3,99,16529165,63,fc370d,e20051397201015318904e69,44160163fc370d0e3000e20051397201015318904e69,1
5,110,33,33.3,97,11287565,61,ac3c0d,e20051397201015318904e69,44160161ac3c0d0e3000e20051397201015318904e69,1
5,110,33,33.3,0,0,0,0,,4405000000,0
5,120,33,33.3,80,10761485,50,a4350d,e20051397201015318904e69,44160150a4350d0e3000e20051397201015318904e69,1
5,120,33,33.3,0,0,0,0,,4405000000,0
5,120,33,33.3,96,11287565,60,ac3c0d,e20051397201015318904e69,44160160ac3c0d0e3000e20051397201015318904e69,1
5,120,33,33.3,96,5519885,60,543a0d,e20051397201015318904e69,44160160543a0d0e3000e20051397201015318904e69,1
5,120,33,33.3,80,10761485,50,a4350d,e20051397201015318904e69,44160150a4350d0e3000e20051397201015318904e69,1
5,130,33,33.3,82,16529165,52,fc370d,e20051397201015318904e69,44160152fc370d0e3000e20051397201015318904e69,1
5,130,33,33.3,0,0,0,0,,4405000000,0
5,130,33,33.3,53,5519885,35,543a0d,e20051397201015318904e69,44160135543a0d0e3000e20051397201015318904e69,1
5,130,33,33.3,0,0,0,0,,4405000000,0
5,130,33,33.3,0,0,0,0,,4405000000,0
5,140,33,33.3,80,11287565,50,ac3c0d,e20051397201015318904e69,44160150ac3c0d0e3000e20051397201015318904e69,1
5,140,33,33.3,0,0,0,0,,4405000000,0
5,140,33,33.3,0,0,0,0,,4405000000,0
5,140,33,33.3,0,0,0,0,,4405000000,0
5,140,33,33.3,0,0,0,0,,4405000000,0
5,150,33,33.3,0,0,0,0,,4405000000,0
5,150,33,33.3,0,0,0,0,,4405000000,0
5,150,33,33.3,0,0,0,0,,4405000000,0
5,150,33,33.3,0,0,0,0,,4405000000,0
5,150,33,33.3,0,0,0,0,,4405000000,0
5,160,33,33.3,0,0,0,0,,4405000000,0
5,160,33,33.3,0,0,0,0,,4405000000,0
5,160,33,33.3,0,0,0,0,,4405000000,0
5,160,33,33.3,0,0,0,0,,4405000000,0
5,160,33,33.3,0,0,0,0,,4405000000,0
5,170,33,33.3,0,0,0,0,,4405000000,0
5,170,33,33.3,80,11287565,50,ac3c0d,e20051397201015318904e69,44160150ac3c0d0e3000e20051397201015318904e69,1
5,170,33,33.3,0,0,0,0,,4405000000,0
5,170,33,33.3,0,0,0,0,,4405000000,0
5,170,33,33.3,0,0,0,0,,4405000000,0
5,180,33,33.3,0,0,0,0,,4405000000,0
5,180,33,33.3,0,0,0,0,,4405000000,0
5,180,33,33.3,0,0,0,0,,4405000000,0
5,180,33,33.3,0,0,0,0,,4405000000,0
5,180,33,33.3,0,0,0,0,,4405000000,0
5,190,33,33.3,0,0,0,0,,4405000000,0
5,190,33,33.3,0,0,0,0,,4405000000,0
5,190,33,33.3,0,0,0,0,,4405000000,0
5,190,33,33.3,0,0,0,0,,4405000000,0
5,190,33,33.3,0,0,0,0,,4405000000,0
5,200,33,33.3,0,0,0,0,,4405000000,0
5,200,33,33.3,0,0,0,0,,4405000000,0
5,200,33,33.3,0,0,0,0,,4405000000,0
5,200,33,33.3,0,0,0,0,,4405000000,0
5,200,33,33.3,0,0,0,0,,4405000000,0
5,10,33,32.8,252,11287565,fc,ac3c0d,e20051397201015318904e69,441601fcac3c0d0e3000e20051397201015318904e69,1
5,10,33,32.8,252,5519885,fc,543a0d,e20051397201015318904e69,441601fc543a0d0e3000e20051397201015318904e69,1
5,10,33,32.8,238,10761485,ee,a4350d,e20051397201015318904e69,441601eea4350d0e3000e20051397201015318904e69,1
5,10,33,32.8,238,16529165,ee,fc370d,e20051397201015318904e69,441601eefc370d0e3000e20051397201015318904e69,1
5,10,33,32.8,251,11287565,fb,ac3c0d,e20051397201015318904e69,441601fbac3c0d0e3000e20051397201015318904e69,1
5,20,33,32.8,219,5519885,db,543a0d,e20051397201015318904e69,441601db543a0d0e3000e20051397201015318904e69,1
5,20,33,32.8,226,10761485,e2,a4350d,e20051397201015318904e69,441601e2a4350d0e3000e20051397201015318904e69,1
5,20,33,32.8,226,16529165,e2,fc370d,e20051397201015318904e69,441601e2fc370d0e3000e20051397201015318904e69,1
5,20,33,32.8,217,11287565,d9,ac3c0d,e20051397201015318904e69,441601d9ac3c0d0e3000e20051397201015318904e69,1
5,20,33,32.8,218,5519885,da,543a0d,e20051397201015318904e69,441601da543a0d0e3000e20051397201015318904e69,1
5,30,33,32.8,224,10761485,e0,a4350d,e20051397201015318904e69,441601e0a4350d0e3000e20051397201015318904e69,1
5,30,33,32.8,215,16529165,d7,fc370d,e20051397201015318904e69,441601d7fc370d0e3000e20051397201015318904e69,1
5,30,33,32.8,209,11287565,d1,ac3c0d,e20051397201015318904e69,441601d1ac3c0d0e3000e20051397201015318904e69,1
5,30,33,32.8,230,5519885,e6,543a0d,e20051397201015318904e69,441601e6543a0d0e3000e20051397201015318904e69,1
5,30,33,32.8,232,10761485,e8,a4350d,e20051397201015318904e69,441601e8a4350d0e3000e20051397201015318904e69,1
5,40,33,32.8,184,16529165,b8,fc370d,e20051397201015318904e69,441601b8fc370d0e3000e20051397201015318904e69,1
5,40,33,32.8,186,11287565,ba,ac3c0d,e20051397201015318904e69,441601baac3c0d0e3000e20051397201015318904e69,1
5,40,33,32.8,198,5519885,c6,543a0d,e20051397201015318904e69,441601c6543a0d0e3000e20051397201015318904e69,1
5,40,33,32.8,199,10761485,c7,a4350d,e20051397201015318904e69,441601c7a4350d0e3000e20051397201015318904e69,1
5,40,33,32.8,200,16529165,c8,fc370d,e20051397201015318904e69,441601c8fc370d0e3000e20051397201015318904e69,1
5,50,33,32.8,169,11287565,a9,ac3c0d,e20051397201015318904e69,441601a9ac3c0d0e3000e20051397201015318904e69,1
5,50,33,32.8,154,5519885,9a,543a0d,e20051397201015318904e69,4416019a543a0d0e3000e20051397201015318904e69,1
5,50,33,32.8,91,10761485,5b,a4350d,e20051397201015318904e69,4416015ba4350d0e3000e20051397201015318904e69,1
5,50,33,32.8,155,16529165,9b,fc370d,e20051397201015318904e69,4416019bfc370d0e3000e20051397201015318904e69,1
5,50,33,32.8,139,11287565,8b,ac3c0d,e20051397201015318904e69,4416018bac3c0d0e3000e20051397201015318904e69,1
5,60,33,32.8,90,5519885,5a,543a0d,e20051397201015318904e69,4416015a543a0d0e3000e20051397201015318904e69,1
5,60,33,32.8,27,10761485,1b,a4350d,e20051397201015318904e69,4416011ba4350d0e3000e20051397201015318904e69,1
5,60,33,32.8,42,16529165,2a,fc370d,e20051397201015318904e69,4416012afc370d0e3000e20051397201015318904e69,1
5,60,33,32.8,122,11287565,7a,ac3c0d,e20051397201015318904e69,4416017aac3c0d0e3000e20051397201015318904e69,1
5,60,33,32.8,122,5519885,7a,543a0d,e20051397201015318904e69,4416017a543a0d0e3000e20051397201015318904e69,1
5,70,33,32.8,74,10761485,4a,a4350d,e20051397201015318904e69,4416014aa4350d0e3000e20051397201015318904e69,1
5,70,33,32.8,58,16529165,3a,fc370d,e20051397201015318904e69,4416013afc370d0e3000e20051397201015318904e69,1
5,70,33,32.8,74,11287565,4a,ac3c0d,e20051397201015318904e69,4416014aac3c0d0e3000e20051397201015318904e69,1
5,70,33,32.8,90,5519885,5a,543a0d,e20051397201015318904e69,4416015a543a0d0e3000e20051397201015318904e69,1
5,70,33,32.8,26,10761485,1a,a4350d,e20051397201015318904e69,4416011aa4350d0e3000e20051397201015318904e69,1
5,80,33,32.8,120,16529165,78,fc370d,e20051397201015318904e69,44160178fc370d0e3000e20051397201015318904e69,1
5,80,33,32.8,136,11287565,88,ac3c0d,e20051397201015318904e69,44160188ac3c0d0e3000e20051397201015318904e69,1
5,80,33,32.8,136,5519885,88,543a0d,e20051397201015318904e69,44160188543a0d0e3000e20051397201015318904e69,1
5,80,33,32.8,120,10761485,78,a4350d,e20051397201015318904e69,44160178a4350d0e3000e20051397201015318904e69,1
5,80,33,32.8,120,16529165,78,fc370d,e20051397201015318904e69,44160178fc370d0e3000e20051397201015318904e69,1
5,90,33,32.8,116,11287565,74,ac3c0d,e20051397201015318904e69,44160174ac3c0d0e3000e20051397201015318904e69,1
5,90,33,32.8,118,5519885,76,543a0d,e20051397201015318904e69,44160176543a0d0e3000e20051397201015318904e69,1
5,90,33,32.8,0,0,0,0,,4405000000,0
5,90,33,32.8,116,16529165,74,fc370d,e20051397201015318904e69,44160174fc370d0e3000e20051397201015318904e69,1
5,90,33,32.8,116,11287565,74,ac3c0d,e20051397201015318904e69,44160174ac3c0d0e3000e20051397201015318904e69,1
5,100,33,32.8,113,5519885,71,543a0d,e20051397201015318904e69,44160171543a0d0e3000e20051397201015318904e69,1
5,100,33,32.8,116,10761485,74,a4350d,e20051397201015318904e69,44160174a4350d0e3000e20051397201015318904e69,1
5,100,33,32.8,112,16529165,70,fc370d,e20051397201015318904e69,44160170fc370d0e3000e20051397201015318904e69,1
5,100,33,32.8,113,11287565,71,ac3c0d,e20051397201015318904e69,44160171ac3c0d0e3000e20051397201015318904e69,1
5,100,33,32.8,112,5519885,70,543a0d,e20051397201015318904e69,44160170543a0d0e3000e20051397201015318904e69,1
5,110,33,32.8,0,0,0,0,,4405000000,0
5,110,33,32.8,0,0,0,0,,4405000000,0
5,110,33,32.8,37,11287565,25,ac3c0d,e20051397201015318904e69,44160125ac3c0d0e3000e20051397201015318904e69,1
5,110,33,32.8,37,5519885,25,543a0d,e20051397201015318904e69,44160125543a0d0e3000e20051397201015318904e69,1
5,110,33,32.8,0,0,0,0,,4405000000,0
5,120,33,32.8,6,16529165,06,fc370d,e20051397201015318904e69,44160106fc370d0e3000e20051397201015318904e69,1
5,120,33,32.8,6,11287565,06,ac3c0d,e20051397201015318904e69,44160106ac3c0d0e3000e20051397201015318904e69,1
5,120,33,32.8,38,5519885,26,543a0d,e20051397201015318904e69,44160126543a0d0e3000e20051397201015318904e69,1
5,120,33,32.8,22,10761485,16,a4350d,e20051397201015318904e69,44160116a4350d0e3000e20051397201015318904e69,1
5,120,33,32.8,39,16529165,27,fc370d,e20051397201015318904e69,44160127fc370d0e3000e20051397201015318904e69,1
5,130,33,32.8,0,0,0,0,,4405000000,0
5,130,33,32.8,23,5519885,17,543a0d,e20051397201015318904e69,44160117543a0d0e3000e20051397201015318904e69,1
5,130,33,32.8,55,10761485,37,a4350d,e20051397201015318904e69,44160137a4350d0e3000e20051397201015318904e69,1
5,130,33,32.8,55,16529165,37,fc370d,e20051397201015318904e69,44160137fc370d0e3000e20051397201015318904e69,1
5,130,33,32.8,86,11287565,56,ac3c0d,e20051397201015318904e69,44160156ac3c0d0e3000e20051397201015318904e69,1
5,140,33,32.8,0,0,0,0,,4405000000,0
5,140,33,32.8,0,0,0,0,,4405000000,0
5,140,33,32.8,54,16529165,36,fc370d,e20051397201015318904e69,44160136fc370d0e3000e20051397201015318904e69,1
5,140,33,32.8,22,11287565,16,ac3c0d,e20051397201015318904e69,44160116ac3c0d0e3000e20051397201015318904e69,1
5,140,33,32.8,22,5519885,16,543a0d,e20051397201015318904e69,44160116543a0d0e3000e20051397201015318904e69,1
5,150,33,32.8,99,10761485,63,a4350d,e20051397201015318904e69,44160163a4350d0e3000e20051397201015318904e69,1
5,150,33,32.8,84,16529165,54,fc370d,e20051397201015318904e69,44160154fc370d0e3000e20051397201015318904e69,1
5,150,33,32.8,97,11287565,61,ac3c0d,e20051397201015318904e69,44160161ac3c0d0e3000e20051397201015318904e69,1
5,150,33,32.8,84,5519885,54,543a0d,e20051397201015318904e69,44160154543a0d0e3000e20051397201015318904e69,1
5,150,33,32.8,85,10761485,55,a4350d,e20051397201015318904e69,44160155a4350d0e3000e20051397201015318904e69,1
5,160,33,32.8,98,16529165,62,fc370d,e20051397201015318904e69,44160162fc370d0e3000e20051397201015318904e69,1
5,160,33,32.8,98,11287565,62,ac3c0d,e20051397201015318904e69,44160162ac3c0d0e3000e20051397201015318904e69,1
5,160,33,32.8,0,0,0,0,,4405000000,0
5,160,33,32.8,100,10761485,64,a4350d,e20051397201015318904e69,44160164a4350d0e3000e20051397201015318904e69,1
5,160,33,32.8,0,0,0,0,,4405000000,0
5,170,33,32.8,96,11287565,60,ac3c0d,e20051397201015318904e69,44160160ac3c0d0e3000e20051397201015318904e69,1
5,170,33,32.8,96,5519885,60,543a0d,e20051397201015318904e69,44160160543a0d0e3000e20051397201015318904e69,1
5,170,33,32.8,99,10761485,63,a4350d,e20051397201015318904e69,44160163a4350d0e3000e20051397201015318904e69,1
5,170,33,32.8,97,16529165,61,fc370d,e20051397201015318904e69,44160161fc370d0e3000e20051397201015318904e69,1
5,170,33,32.8,98,11287565,62,ac3c0d,e20051397201015318904e69,44160162ac3c0d0e3000e20051397201015318904e69,1
5,180,33,32.8,96,5519885,60,543a0d,e20051397201015318904e69,44160160543a0d0e3000e20051397201015318904e69,1
